A-6907	And every single day, i fell harder for her.	وكفي كل يوم كنت أحبها	B-N		
A-6908	And every time I get my heart broken, the newspapers splash it about as though it's entertainment.	وكل ألم يصيبنى تتناوله الصحف كتسلية	B-N		
A-6909	And everything to lose if I don't.	وكل شيء لأخسره إذا لم أواصل العمل معكم	B-M!	وكل شيء لأخسره إذا لم أواصل العمل معكن	
A-6911	And face my father?	و أواجه والدي ؟	B-N		
A-6912	And fit! my heart with love	* و أملئ قلبي بالحب *	B-S		أملئ >>> أملأ
A-6913	And follow me now.	إنه يبحث عني في كل الولايات	B-N		
A-6915	And for bringing me home. * I've been working on the railroad * * All the livelong day *	ولنكم وصلتوني الى البيت اهلا ، إلن	B-S		ولنكم
A-6917	And for once, I think she was right.	و في هذه المرة فقط ، أعتقد أنها كانت محقة	B-N		
A-6918	And for poking me in the eyes, $500	ولأن عيوني مرهقه أصبح بخمسمائة	B-N		
A-6919	And for some reason, I don't know, they just started to taunt us.	ولسبب ما ، بدأوا يطاردوننا	B!-N		
A-6920	And for that, I am ashamed.	و لهذا أنا خجلان .	M-N	و لهذا أنا خجلانة .	
A-6921	And for the first time in I don't even remember...	. . . ولأول مرة ، أنا حتى لا أذكر	B-N		
A-6922	And frankly, there's nothing more to talk about. I said no.	وحقا لايوجد شيئ آخر لأخبركي اياه لقد قلت له لا	B-F	وحقا لايوجد شيئ آخر لأخبرك اياه لقد قلت له لا	لأخبركي
A-6923	And from what I remember,I didn't handle it very we it's okay.	ومما أذكر ، فلم أتعامل مع الأمر بطريقة حسنة . لابأس بذلك .	B-N		
A-6925	And get me as much press here As possible.	- وأحضري لي صحفيين هنا قدر المستطاع	B-F	- وأحضر لي صحفيين هنا قدر المستطاع	
A-6927	And give me 20 different words for "pimples." out!	و أمنحني 20 كلمة مختلفة بنفسمعنى " البثور " ، أخرج !	B-S		بنفسمعنى
A-6928	And give me a damn audience.	وائتني بجمهور	B-M	وائتيني بجمهور	
A-6930	And good evening, John, good evening to my fellow candidates, and to the good people of Sioux City.	ومساء الخير لمنافسي المرشحين وللأشخاص الطيبين في مدينة ( سيوس )	B-N		
A-6931	And has offered me transportation while I'm out.	ولقد عرض علي وسيلة مواصلات . أثناء تواجدي بالخارج .	B-N		
A-6932	And he decided he was gonna try to dunk my hair in the pool to get the pink out.	وقرر ان يضع شعري بالمسبح حتى يتغير لون المسبح الى الوردي	B-N		
A-6933	And he doesn't carethat I'm a forbes montgomery.	ولايهتم أني من فوربس مونتغمري	B-N		ولايهتم
A-6934	And he doesn't know that my friends are vampires.	ولا يعلم أيضا ان أصدقائى مصاصو دماء	B-N		
A-6935	And he doesn't want anyone treated. I	ولم يرد ان يعالج اى شخص	N-N		
A-6936	And he finall agreed to fast-Track my password approval	ووافق أخيرا على ترقية سريعة لرمزي السري	B-N		
A-6937	And he gave it to me.	هل انت جاهزة ؟	N-F	هل انت جاهز ؟	
A-6938	And he gave me his record collection to prove it.	وأعطانى مجموعته الموسيقية " " كى يبرهن على ذلك	B-N		
A-6939	And he grabbed me.	وأمسكني .	B-N		
A-6940	And he healed me.	و شفاني .	B-N		
A-6941	And he is awful happy that I'm here	~ ويسعده وجودي ~	B-N		
A-6942	And he is not just saying that to shut me up!	- وإنه لايقول هذا فحسب لإسكاتي . . .	B-N		
A-6943	And he just drops right out of the race on me.	وفقط تخلى عن الترشيح ببساطة وعني	B-N		
A-6944	And he made me think that he was Klaus...	ولقد خيل إلي أنه ( كلاوس ) . . . عم تتكلمين ؟	B-F	ولقد خيل إلي أنه ( كلاوس ) . . . عم تتكلم ؟	
A-6945	And he saw me, too.	ولقد رأني أيضا	B-N		
A-6946	And he sees me, sees me walkin' up,	وكان يراني ، وأنا قادم إليه .	M-N	وكان يراني ، وأنا قادمة إليه .	
A-6947	And he still gave me the money anyway... a loan.	ومع ذلك أعطاني النقود على أي حال . . . قرض	B-N		
A-6948	And he taught me a lot of things.	علمني الكثير من الأشياء	B-N		
A-6949	And he taught me how to live with them.	وقد علمني كيف أعيش معها	B-N		
A-6950	And he that has me by the hand...	و الذى يمسك بيدى	B-N		
A-6952	And he told me what I should do.	وأخبرني ماذا علي فعله	B-N		
A-6953	And he took it from me.	وهو أخذها مني	B-N		
A-6954	And he was aiming a spear straight at me.	و كان يصوب برمح مباشرة علي .	B-N		
A-6955	And he was all, "Ah, take my money."	و كان كل شيء ، " آه ، أخذ أموالي " .	B-N		
A-6957	And he will be here soon, so give me Jenny Mills!	وسيكون هنا قريبا لذا أعطيني جيني ميلز	B-F	وسيكون هنا قريبا لذا أعطني جيني ميلز	
A-6958	And he wouldn't give me a break.	و لم يكن ليعطيني فرصة	B-N		
A-6960	And he's my stepbrother, and I'm very worried about him.	وهو أخي غير الشقيق ، وأنا فعلا قلقة عليه	F-N	وهو أخي غير الشقيق ، وأنا فعلا قلق عليه	
A-6962	And he's the first guy I've met in a long time...	وهو أول رجل أقابله منذ فترة طويلة	B-N		
A-6963	And he... grounds it out right into my arm.	و قام . . . بإطفائها على ذراعي	B-N		
A-6964	And her mom is not really thrilled about the whole situation, but I really think she's kind of starting to get behind it now, so...	وأمها لم تكن مهتمة بحالتها الغريبة ولكني كنت اعتبرها حالة فريدة لا يمكن أن تتكرر . . . لذا	B-N		
A-6965	And her shoes... my god, her shoes... orthopedics.	و حذائها يا إلهي . وحذائها	B-M	و حذائها يا إلهتي . وحذائها	
A-6966	And her. I've tried hundreds of cases without this woo-woo psychology.	رافعت في مئات المحاكمات من دون ترهات علم النفس هذه	B-N		
A-6967	And here I am, rubbing my fabulous new car in her face.	وها أنا ، أتباهى بسيارتي الجديدة الرائعة أمامها .	B-N		
A-6968	And here I thought I couldn't get any more freaked out.	و أنا من ظننتني وصلت لأكبر درجة من الفزع	B-N		
A-6970	And here, scaled up many, many times is a regular electron of the type contained within the trillions of atoms that make up this table, me and everything else in the universe.	وهنا ، زاد مرات عديدة جدا هو ألكترون عادي من النوع المحتوى داخل تريليونات من الذرات التي تشكل هذه الطاولة ،	N-N		
A-6971	And his daughter said... how can I leave my home?	كيف أترك بيتي ؟	B-N		
A-6972	And his first name is Jean, like me.	واسمه الأول هو ( جان ) ، مثلي .	B-N		
A-6973	And his lips on my back as he prayed to god to keep him alive.	وشفتاه تتحركان خلفي بينما يدعو الرب أن يبقى حيا	B-N		
A-6974	And how dare they use me to spice up their marriage?	وكيف يجرأون على استخدامي لاثارة زواجهم	B-S		يجرأون >>> يجرؤن
A-6975	And how do they thank me?	وكيف شكروني ؟	B-N		
A-6976	And how many women ! Actually I didn't get that game..	إنها طريقة من الألعاب على ما اعتقد	B-N		
A-6977	And i don't even know if she wants to go anymore.	وانا حتى لا اعلم ان كانت تود الذهاب بعد اليوم .	B-N		
A-6978	And i found out this guy's my real father.	وإكتشفت أن هذا الرجل هو والدي الحقيقي	B-N		
A-6979	And i know his mom and i love his mom,	وأعرف والدته . .	B-N		
A-6980	And i was sipping an orange julius,	كنت أحتسي عصير البرتقال	B-N		
A-6981	And i won't ever do it again.	ولن أعود لفعله أبدا ثانية .	B-N		
A-6982	And i would show them that i'm not a joke anymore.	. وأريهم بأنني لم أعد أضحوكة	B-N		
A-6983	And i'm thinking about that 20 hours a day.	وانا افكر بشأن ذلك 20 ساعه يوميا	B-N		
A-6984	And i-I told john that he should just hang up on him.	وأنا أخبرت ( جون ) بأن لايرد عليه فحسب	B-N		لايرد
A-6985	And if God had gifted me with wealth and beauty...	- و لو كان الرب وهبنى الثروة و الجمال	B-N		
A-6986	And if I call, they will tell me Roy Gilbert is there?	وإن اتصلت ، هل سيخبرونني بأن ( روي غيلبرت ) موجود هناك ؟	B-N		
A-6987	And if I can't find her, I'm going to Mexico City.	و إذا لم أجدها سوف أذهب إلى المكسيك	B-N		
A-6989	And if I come through this,	وإن تخطيت هذه المحنة	B-N		
A-6990	And if I don't think that I have a chance... well, then...	. . . وإذالم أعتقدبأن لدي الفرصة فسوف	B-S		وإذالم أعتقدبأن
A-6991	And if I ever found him, I'd never let him go.	واذا قمت بالعثور عليه ، لن أدعه يذهب .	B-N		
A-6992	And if I ever...	سأصطحب هذا الندم حتي قبري	B-N		
A-6993	And if I fail?	وان فشلت ؟	B-N		
A-6994	And if I find myself alone in there after two minutes,	و لو وجدت نفسي وحيدة بعد دقيقتين	F-N	و لو وجدت نفسي وحيا بعد دقيقتين	
A-6995	And if I have to hear one more word about how	و ان كان يجب علي ان اسمع كلمة واحدة عن كيف	B-N		
A-6996	And if I may say so the contribution of the chorus was particularly fine.	و اذا سمح لي بالكلام فإن تعاون و آداء الجوقة كان ممتازا	B-N		
A-6997	And if I'm going to have to work up a new formula,	وإذا توجب علي أن أعمل على تركيبة جديدة	B-N		
A-6999	And if Jewpacabra smells this blood, I am in a heeb o' trouble!	و إن إشتم ( الجوباكابرا ) رائحة هذا الدم سوف أكون فى مأزق كبير	B-N		
A-7000	And if he does, I'll kill him.	وإذا فعل سأقتله	B-N		
A-7001	And if i don't, principal gibbons will just crap All over my future.	وإذا لم أفعل ، المدير ( جيبنز ) سيدمر مستقبلي	B-N		
A-7002	And if it means I can't run for office again, so be it.	و أذا كان يعني بأني لا أستطيع الترشح مرة ثانية لذا ليكن كذلك	B-N		
A-7003	And if it was me and...	ولو كانت انا و . . .	B-N		
A-7004	And if she died in the 80s, she'll get all my movie references.	. ولو ماتت فى الثمانينات ، فسوف تحصل على كل مراجع أفلامي	B-N		
A-7006	And if that guy shows up here again, I'd say it to his face.	ولو ظهر ذلك الرجل هنا ثانية فسأقول له ذلك في وجهه	B-N		
A-7007	And if that thought didn't destroy me, there was another one lying in wait to finish the job.	وإذا لم تدمرني هذه الفكرة هناك أخرى تنتظر لتنهي المهمة	B-N		
A-7008	And if there's anyone that could find him and bend him to their will, well, my money's on the dark one.	وإن كان هناك من يستطيع العثور عليه وإرغامه على تنفيذ إرادته ، فأراهن على القاتم	B-N		
A-7010	And immediately I thought "no".	وعلى الفور فكرت في " لا " .	B-N		
A-7011	And impossible, because Ethan was with me the night of the break-in.	و مستحيل لأن ( إيثان ) كان معي ليلة الإقتحام	B-N		
A-7012	And in just a moment, I will announce Smallville's newest Miss Sweet Corn.	وبعد لحظة فقط ، سوف نعلن ملكة جمال ( الذرة الحلوة ) الجديدة ل ( سمولفيل )	B!-N		
A-7013	And in my dreams I was falling and falling...	و في أحلامي كنت أسقط شيئا فشيئا	B-N		
A-7014	And in my sleep, I would travel to the most wonderful place.	و أثناء نومي كنت أسافر إلى أجمل مكان	B-N		
A-7015	And in the strong light I could see that there were tears in his eyes.	ومع الإضاءة الساطعة لاحظت دموعا في عينيه	B-N		
A-7016	And in this environment, Agent Gibbs, that's good enough for me.	وفى هذه البيئه عميل جيبز هذا شئ جيد كفايه بالنسبه لى	B-M	وفى هذه البيئه عميلة جيبز هذا شئ جيد كفايه بالنسبه لى	
A-7017	And it didn't mean I had to.	" هذا لا يعني انني اضطررت ان افعله "	B-N		
A-7018	And it gave me a chance to look at his hat.	لقد كان رائعا وقد منحتني فرصة لتفحص القبعة	B-N		
A-7019	And it got late and I fell asleep.	و كان قد تأخر الوقت و شعرت بالنعاس	B-N		
A-7020	And it hurts me that the man I love just thinks it's some big joke.	الرحمة يا إلهي	B-M	الرحمة يا إلهتي	
A-7023	And it puts me in a very forgiving mood.	وهو يضعني في مزاج متسامح جدا .	B-N		
A-7024	And it sucked. I mean, it was really hell.	وكان ذلك مزريا أعني كنت أعيش في جحيم	B-N		
A-7025	And it was good... till the pedals came loose when I was crossing a busy street.	. . . وهو كان جيدا حتى جائت الدواسات فضفاضة عندما كنت اعبر شارع مزدحم .	B-N		
A-7026	And it was my dad's huntin' rifle.	كانت بندقية أبي للصيد	B-N		
A-7027	And it was right after I broke up with Tom.	لقد كان هذا بعد انفصالي عن توم مباشرة	B-N		
A-7028	And it was the best cigarette of my life.	و قد كانت أفضل سيجارة في حياتي	B-N		
A-7029	And it was the biggest mistake of my life, Tru, and I know that now.	وكانتهذههي أكبرغلطة فيحياتى ( ترو ) أنا أعرف ذلك	B-S		وكانتهذههي
A-7030	And it wasn't gonna be me.	حتما لن يكون أنا	B-N		
A-7031	And it's a very simple song. Hang on, I wanna play this. Hang on.	. وكذلك بسيطة جدا . انتظر ، أريد تشغيلها	B-M	. وكذلك بسيطة جدا . انتظري ، أريد تشغيلها	
A-7032	And it's absolutely in line with my experience from other countries.	وهذا تماما من خلال تجربتي في دول أخرى .	B-N		
A-7033	And it's all collected in the lining of my anus.	وتجمع جميع الزجاج في البطانة الداخلية لفتحه شرجي .	B-N		
A-7036	And it's late. I know Ted was at the hospital, but, um...	. . . ، و متأخر ، أعلم بأن ( تيد ) كان بالمستشفى ، لكن	B-N		
A-7037	And it's long, and i'm going to cut it down, so i--	. . . . وهي طويلة ، وأعتزم أن أمزقها ، إذن	B-N		
A-7038	And it's mean to say that I would lose someone I love!	وإنه للئيم أن تقول أنني سأفقد شخصا أحبه	B-N		
A-7039	And it's my fault.	و هذه غلطتي	B-N		
A-7040	And it's my job, my duty.	وهذا هو عملي ، واجبي .	B-N		
A-7041	And it's not like I've not been thinking about it.	الموضوع ليس وكأنه مثل أني لم أفكر في الأمر .	B-N		
A-7042	And it's not the first time I've tried.	. و هذه ليست المرة الأولي التي أتقصي بها عن ذالك	B-N		ذالك
A-7043	And it's worth twice what I just paid for it.	وإنه يستحق الثمن الذي دفعته - أنا . .	B-N		
A-7044	And just because I'm leaving doesn't mean that Washington is leaving me.	" وفقط لأنني سأرحل عن ( واشنطن ) فهذا لا يعني أن ( واشنطن ) تتخلى عني "	B-N		
A-7045	And just for the record, it's not that i didn't like it.	وللمعلومية ليس الأمر أنها لم تعجبني	B-N		
A-7046	And just give me a real answer?	و إعطائي جواب صحيح	B-N		
A-7047	And just in case I overhear any juicy bunker tidbits,	وفي حالة سماعي لإي نبأ عن المخبأ	B-N		
A-7048	And just rember, in four and a half months, I'm gonna be 16!	وتذكري فحسب ، خلال أربعة أشهر ونصف ، سيصبح عمري 16 !	B-F	وتذكر فحسب ، خلال أربعة أشهر ونصف ، سيصبح عمري 16 !	
A-7049	And just when I was starting to feel like I did...	وعندما بدأت اشعر انني كذلك	B-N		
A-7051	And keep me posted.	أبقني مطلعا علي الأمور	B-M	أبقيني مطلعا علي الأمور	
A-7052	And kill my enemies.	وأقتل أعدائي	B-N		
A-7053	And landed right on top of me.	و العبء كله علي	B-N		
A-7054	And last night I almost kissed him. I see.	وكدت أن أقبله الليلة الماضية	B-N		
A-7055	And last time I checked, icons don't like to sing about meat.	وآخر مرة تفقدت فيها الآيقونات لم تحب أن تغني عن اللحم .	B-N		
A-7056	And later, Adelaide married my son Frank.	ولاحقا تزوجت " آديلاد " من ابني " فرانك "	B-N		
A-7058	And let me just say again what a thrill it is for me to be directing these two legends of the screen.	ودعيني أقول مجددا كيف هو مرعب لي أن أخرج اسطورتان الشاشة هؤولاء	B-F	ودعني أقول مجددا كيف هو مرعب لي أن أخرج اسطورتان الشاشة هؤولاء	
A-7059	And like an idiot, I went along with it!	و أنا مثل الأحمق جاريتك !	M-B	و أنا مثل الحمقاء جاريتك !	
A-7060	And like that, I was in. Damn!	وهكذا كنت صديقه تبا !	F-N	وهكذا كنت صديقا تبا !	
A-7061	And listen to me...	إستمع لي	B-M	إستمعي لي	
A-7062	And little girls for me to drive crazy.	وفتيات صغيرات حتى يدفعنني للجنون	B-N		
A-7063	And look at me now. I am a jumble of insecurities.	وانظر إلي الآن أنا مزيج من الشعور بعدم الأمان	B-M	وانظري إلي الآن أنا مزيج من الشعور بعدم الأمان	
A-7064	And look what else I borrowed from The Bear Trap.	با با دا دا !	B-S		Meaningless
A-7065	And lots of tall trees below me.	والكثير من الأشجار الباسقة تحتي	B-N		
A-7067	And may my dreams come true.	وأن تتحقق أحلامى	B-N		
A-7068	And maybe I always will.	ولربما دائما	N-N		
A-7069	And maybe he wouldn't have done it... if I hadn't been so tough on him.	وربما ما كان ليفعل ذلك لو لم اتعامل معه بخشونه	B-N		
A-7070	And maybe she doesn't even deserve it, even if I could do something.	و ربما لا أستحق هذا أصلا حتى لو كنت أستطيع أن أفعل شيأ .	B-S		شيأ
A-7071	And maybe to meet this hot girl that I've been seeing.	وربما ليقابل الفتاة المثيره التي أواعدها	B-N		
A-7074	And me- - I--	وانا ، انا . .	B-N		
A-7076	And mess me around	وإعبث بي	B-M	وإعبثي بي	
A-7077	And mine's the one with the food in!	و كوني هو الكون الذي يحتوي على الطعام	B-N		
A-7078	And mom actually likes Roy, but something tells me she'd revoke his tree trimming invitation if she found out he was messing around with the Hood.	وأمي تحب ( روي ) . . . لكني أشعر بأنها ستعيد النظر في الأمر ، إذا علمت أنه يعبث مع المقلنس .	B-N		
A-7079	And more than that, I can tell it can't find me.	والأدهى أنه لم يقدر على إيجادي .	B-N		
A-7080	And my Aunt Alyce.	وخالتي ( أليس )	B-N		
A-7081	And my DVDs?	وأقراص الفيديو الرقمية الخاصة بي ؟	B-N		
A-7082	And my OJ.	و عصيري للبرتقال .	B-N		
A-7083	And my agent, who I later learned was angling to sign Roger DeKoven... told me my voice was childish.	و وكيلي والذي اكتشفت لاحقا أنه يحاول التوقيع مع ( روجر ديكوفن ) ، أخبرني أن صوتي طفولي .	B-N		
A-7084	And my ass.	- ومؤخرتي	B-N		
A-7085	And my axe	و فأسي	B-N		
A-7086	And my boy stayed captive.	وبقي ابني الأسير	B-N		
A-7087	And my brawn.	وبعضلاتي .	B-N		
A-7088	And my car... must be in a sorry state.	. . . وسيارتى . التى يجب أن تكون فى حالة مؤسفة	B-N		
A-7089	And my dad sees his boss on the dock yelling,	و يرى والدي مديره على المرسى يصرخ	B-N		
A-7090	And my dear, we're still good-byeing	ومازلنا يا حبيبتى نودع بعضنا البعض	B!-M	ومازلنا يا حبيبى نودع بعضنا البعض	ومازلنا
A-7091	And my decision is final.	وقراري نهائي .	B-N		
A-7092	And my dog is sick.	وكلبي مريض .	B-N		
A-7093	And my father was widowed again. I've been serving them ever since.	وأصبح والدي أرملا مرة أخرى	B-N		
A-7094	And my feet.	- وأقدامي .	B-N		
A-7095	And my friends don't always want to spend top dollar on authentic pieces.	وأصدقائي لا يريدون دوما إنفاق أموال طائلة على قطعة أصلية ، لذا يقوم ( فيكتور ) بنسخها .	B-N		
A-7096	And my grandson has no father.	وحفيدي ليس له أب	B-N		
A-7097	And my heart is here, Joe.	وقلبي هنا ، جو .	B-B		
A-7099	And my instinct says he's up to something.	وغريزتي تقول أنه ينوي شيئا ما	B-N		
A-7100	And my interns...	والمعتقلين . . .	N-N		
A-7101	And my kid goes on them and Akalitus bans me from the meds.	وطفلتي بدأت في أخذ الأدوية وأوكاليتس منعتني من صرف الأدوية	B-N		
A-7102	And my most intimate treasures - my collection of antique cod-pieces, my wigs for state occasions, my wigs for private occasions, and... for humorous occasions.	وأعظم كنوزي على الإطلاق تجميعتي الخاصة للزوائد الأثرية شعري المستعار لحفلات الولاية	B-N		
A-7103	And my mother is wrong to believe in this nonsense!	وأمي مخطئة لتصديقها بهذا الهراء .	B-N		
A-7104	And my mother taught me to always be prepared for anything.	وأمي علمتني أن أتأهب دوما لأي شيء .	B-N		
A-7105	And my mother was at least two years older than whatever Joan Crawford says she is, and she was still very fetching.	امي كانت على الأقل أصغر بسنتين عما تدعي جوان كروفور أنه سنها وكانت لا تزال جذابة	B-N		
A-7106	And my mother's rather like Cinderella's stepmother, and my sister's like the evil stepsister.	" والدتي كأنها " زوجة أب سندريلا و شقيقتي كأنها الأخت الشريرة	B-N		
A-7107	And my nana got very sick recently, and I went to visit her and I had her singing it for me one final time and I recorded that on my phone and I'm glad that I did because she died a few hours later.	وجدتي مؤخرا أصبحت مريضة وذهبت لزيارتها وجعلتها تغنيها لي للمرة الأخيرة ولقد سجلتها على هاتفي الخليوي وأنا مسرورة أني فعلت ذلك ، لأنها	F-N	وجدتي مؤخرا أصبحت مريضة وذهبت لزيارتها وجعلتها تغنيها لي للمرة الأخيرة ولقد سجلتها على هاتفي الخليوي وأنا مسرور أني فعلت ذلك ، لأنها	
A-7109	And my presence just made it worse for him.	وحضوري زاد الطين . بلة فقط عليه	B-N		
A-7111	And my sister -- how long does she have to be patient?	! وأختي . . كم من الوقت عليها أن تكون صبورة ؟	B-N		
A-7112	And my tail obliques!	وبلدي أبليقوس ذيل !	B-S		Meaningless
A-7114	And my throat?	و حلقي ؟	B-N		
A-7116	And neither am I	ولا أنا	B-N		
A-7117	And neither am I.	ولا انا أيضا	B-N		
A-7118	And next week's sushi is on me.	وأنا سأحضر السوشي الإسبوع القادم .	B-N		
A-7120	And no one would have to thank me.	وليس لأحد حاجة في أن يشكرني	B-N		
A-7122	And nobody's gonna take it away from me.	ولاأحد سيأخذه مني	B-N		ولاأحد
A-7124	And not because of my acute ventralitis. Wait.	وهذا ليس بسس نظرتي الثاقبة ماذا ؟	B-S		بسس
A-7125	And not being able to express or access my emotions and always feeling alone and out of sync, not to mention getting lost doing simple things like homework or brushing my teeth.	ول مأعد قادره على التعبير أو الوصول لمشاعري ودائما أشعر بالوحده و خارج التزامن ناهيك عن فقدان القيام بأشياء بسيطه	B-S		ول مأعد
A-7126	And not to sound cold-blooded, but I am running a business here.	ولا أود أن اظهر وكأني صاحب دم بارد ولكنني أدير تجارة هنا	M-N	ولا أود أن اظهر وكأني صاحبة دم بارد ولكنني أدير تجارة هنا	
A-7127	And nothing could give me more of a high than being with Ash.	ولا سيء يجعلني منشية أكثر من رفقة ( آش ) .	B-S		سيء
A-7128	And notice, I said "my house," Sean.	وملاحظة ، قلت " بيتي ، " شون .	B-B		
A-7129	And now I don't know what to think.	ماذا عن " دايسون " ؟ هل ستسامحيه ؟	B-F	ماذا عن " دايسون " ؟ هل ستسامحه ؟	
A-7130	And now I get to remember it forever.	والآن حصلت عليه لأتذكره للأبد	B-N		
A-7132	And now I have them	وحصلت عليها الآن	B-N		
A-7133	And now I have, so good night.	أعطي علاقتكما شهرين	B-B!		
A-7134	And now I know why.	وانا اعرف الآن ، لماذا	B-N		
A-7135	And now I look back on High School and think, well, that explains the Steve McQueen posters.	والآن أعود بذاكرتي للثانوية وأفكر حسنا ، هذا يفسر ملصقات ( ستيف ماكوين )	B-N		
A-7136	And now I see that it is not.	والآن ، أرى أنه ليس هو	B-N		
A-7137	And now I want to live.	والآن أريد أن أحيا .	B-N		
A-7138	And now I'm applying for emancipation.	والان انا اطالب بالتحرر	B-N		
A-7139	And now I'm hungry.	والآن أنا جائع	M-N	والآن أنا جائعة	
A-7140	And now I'm in the limelight a little bit.	أنت لطالما كنتي نجمة	N-F	أنت لطالما كنت نجما	
A-7141	And now I'm not.	ولست كذلك الآن	B-N		
A-7142	And now I'm out.	لكني خرجت الأن	B-N		
A-7143	And now I'm thinking evil wants it back.	والآن أعتقد أن الشر يريد استرجاعه	B-N		
A-7144	And now I've burned everything down.	والآن أفسدت كل شيء .	B-N		
A-7145	And now Mer is... i-i-is home, and I finally feel like things are back.	والآن عادت ( مير ) إلى هنا وأخيرا أشعر أن الأشياء عادت لمكانها السليم	B-N		
A-7146	And now because of my stupid scheme, they can never meet.	و الآن بسبب خدعتي الغبية لن يمكنهم أن يتقابلوا أبدا	B-N		
A-7147	And now fighting for his release Pasalan is mine.	والآن هو يقاتل من اجل " تحرير " باسلان وتحريري انا أيضا	B-N		
A-7148	And now for the award of 25 years of distinguished service I would like Mr. Sajjan Kapoor to come on stage please.	والان جائزة الخدمة المدنية لمدة خمسة وعشرين عاما للسيد ( ساجان كابور ) فليتفضل على المسرح مشكورا	N-M	والان جائزة الخدمة المدنية لمدة خمسة وعشرين عاما للسيدة ( ساجان كابور ) فلتتفضل على المسرح مشكورة	
A-7149	And now he's dead, I'll never have the chance to scold him.	والأن هو ميت ، ولن تتاح لي الفرصة لتوبيخه .	B-N		
A-7150	And now how am I supposed to survive eternity?	والآن كيف يفترض علي ان انجو من الأبدية ؟	B-N		
A-7151	And now i'm hearing that dante's getting paid,	والآن أسمع أن ( دانتي ) حصل على المال	B-N		
A-7152	And now look at me	و انظري الي	B-F	و انظر الي	
A-7153	And now my little girl is sick.	الآن أبنتى الصغيرة مريضة .	B-N		
A-7154	And now my word...	والان كلمتى	B-N		
A-7155	And now nurse Jackson, who already thinks I'm useless, doesn't trust me to do anything.	الآن الممرضة جاكسون تعتقد أنني عديمة الفائدة لا تثق بي ، في عمل أي شي	F-N	الآن الممرضة جاكسون تعتقد أنني عديم الفائدة لا تثق بي ، في عمل أي شي	
A-7157	And now that I am older,	والان انا كبت	B-S		كبت >>> كبرت
A-7158	And now that I'm known In the biggest banks	و الآن أنا معروفة في البنوك الكبيرة	F-N	و الآن أنا معروف في البنوك الكبيرة	
A-7159	And now they are playing with Simon and me.	و الأن يلعبون مع سيمون و معى .	B-N		
A-7160	And now to make my big move.	و الآن سأقوم بحركة خطيره .	B-N		
A-7161	And now, Harry's looking after me.	والان هاري يعتني بي	B-N		
A-7162	And now, I discovered that Mrs. Parsons has stopped coming altogether.	والآن أكتشف أن السيدة بارسونز توقفت نهائيا عن المجيء	B-N		
A-7163	And now, I present the world's smallest little elephant who will spring from this springboard in one spring to the top of this pyramid, waving his little flag for a grand climax.	والآن ، أقدم أصغر فيل صغير فى العالم الذى سيقفز من هذا المنط	B-N		
A-7164	And now, I think, it is time to part forever.	والآن ، أظن أنه قد حان الوقت للفراق للأبد .	B-N		
A-7165	And now, before I join this couple in holy matrimony,	والأن ، وقبل أنضمامي لهذا الزواج	B-N		
A-7166	And now, for my most terrible secret.	و الأن أسوأ أسراري هو . . . .	B-N		
A-7168	And now, help me welcome the Meddling Kids!	والان ساعدونى فى الترحيب بفرقه تدخل الاطفال	B-M!	والان ساعدننى فى الترحيب بفرقه تدخل الاطفال	
A-7169	And now, if I am not much mistaken, my friends, it is here we will aprehend our murderer.	اذا لم أكن مخطئا ، يا صديقي يكون هنا اصطيادنا للقاتل	M-M	اذا لم أكن مخطئة ، يا صديقي يكون هنا اصطيادنا للقاتل	
A-7170	And now... he will free me.	و الآن قد جعلني حرة	F-N	و الآن قد جعلني حرا	
A-7172	And of me, and the freeing of my brothers imprisoned in Hell?	. . وبالنسبة لي ولتحرير إخوتي المسجونين في الجحيم ؟	B-N		
A-7173	And old Lester started getting real friendly with me.	و ليستر العجوز يدأ يكون لطيفا بحق معي	B-N		
A-7174	And on my way to JFK, I'm in the taxicab and I hear on the radio....	وفيما كنت في طريقي إلى مطار كينيدي . . وأنا في التاكسي . . . استمعت للراديو . . .	B-N		
A-7176	And one day I said, "How ya doing, Grandma""	وفييومما قلتلها : " كيف حالك يا جدتي " ؟	B-S		وفييومما
A-7177	And one day I turned around and looked back and saw that each step I'd taken was a choice.	ويوما ما أستدرت الى الخلف ورأيت بأن كل خطوه أتخذتها كانت من نبع قراري	B-N		
A-7178	And one day, dear boy, I shall collect.	- ويوما ما يا عزيزي ، سأطلب رد الدين .	B-M	- ويوما ما يا عزيزتي ، سأطلب رد الدين .	
A-7179	And one more thing. I never once washed my hands.	وأمر آخر لم أغسل يداي أبدا	B-N		
A-7180	And one thing I know, there can be only one captain of a ship.	و شيء واحد الذي أعرفه ، يمكن أن يكون هناك كابتن واحد فقط لسفينة	B-N		
A-7182	And other boys, like me.	والصبية الآخرون مثلي	B-N		
A-7183	And perhaps I shall perform a monologue.	و ربما يجدر بي تأدية مشهد مسرحي	B-N		
A-7185	And please bring my son back and kill Roderick.	وأعيدوا لي ابني رجاء واقتلوا ( رودريك )	B-M!	وأعدن لي ابني رجاء واقتلن ( رودريك )	
A-7186	And please, just feel free to come to me, okay?	لا تخجلوا بالقدوم إلى	B-M!	لا تخجلن بالقدوم إلى	
